TenantId,SourceSystem,TimeGenerated [Local Time],Computer,EventTime [Local Time],Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,CollectorHostName,Type,_ResourceId
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.727 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.727 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.4.236 dst=17.253.97.205 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=17.253.97.205 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=incomplete cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=480862 cnt=1 spt=60957 dpt=443 sourceTranslatedPort=24023 destinationTranslatedPort=443 flexString1Label=Flags flexString1=0x40001c proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=984 in=594 out=390 cn2Label=Packets cn2=15 PanOSPacketsReceived=6 PanOSPacketsSent=9 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=1 cs2Label=URL Category cs2=any externalId=7234093756356819322 reason=tcp-rst-from-client PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.727 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.727 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.11.255 dst=142.250.176.206 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=142.250.176.206 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=youtube-base cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=2918410 cnt=1 spt=50851 dpt=443 sourceTranslatedPort=36691 destinationTranslatedPort=443 flexString1Label=Flags flexString1=0x40040d proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=775 in=709 out=66 cn2Label=Packets cn2=4 PanOSPacketsReceived=1 PanOSPacketsSent=3 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=0 cs2Label=URL Category cs2=streaming-media externalId=7234093756356819323 reason=threat PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.727 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.727 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.11.255 dst=142.250.176.206 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=142.250.176.206 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=youtube-base cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=662090 cnt=1 spt=50854 dpt=443 sourceTranslatedPort=38180 destinationTranslatedPort=443 flexString1Label=Flags flexString1=0x40040d proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=775 in=709 out=66 cn2Label=Packets cn2=4 PanOSPacketsReceived=1 PanOSPacketsSent=3 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=0 cs2Label=URL Category cs2=streaming-media externalId=7234093756356819324 reason=threat PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.727 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.727 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.222.34.29 dst=146.184.162.24 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=146.184.162.24 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=dns-base cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=102686 cnt=1 spt=52063 dpt=53 sourceTranslatedPort=38518 destinationTranslatedPort=53 flexString1Label=Flags flexString1=0x400019 proto=udp act=allow flexNumber1Label=Total bytes flexNumber1=146 in=73 out=73 cn2Label=Packets cn2=2 PanOSPacketsReceived=1 PanOSPacketsSent=1 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=0 cs2Label=URL Category cs2=any externalId=7234093756356819325 reason=aged-out PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.727 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.727 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.4.236 dst=17.248.199.64 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=17.248.199.64 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=icloud-base cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=355672 cnt=1 spt=60891 dpt=443 sourceTranslatedPort=40884 destinationTranslatedPort=443 flexString1Label=Flags flexString1=0x40047a proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=14306 in=4880 out=9426 cn2Label=Packets cn2=49 PanOSPacketsReceived=24 PanOSPacketsSent=25 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=32 cs2Label=URL Category cs2=online-storage-and-backup externalId=7234093756356819326 reason=tcp-rst-from-client PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.728 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.728 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.4.236 dst=17.157.64.66 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=17.157.64.66 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=ssl cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=353056 cnt=1 spt=60954 dpt=443 sourceTranslatedPort=56588 destinationTranslatedPort=443 flexString1Label=Flags flexString1=0x40041c proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=10853 in=4798 out=6055 cn2Label=Packets cn2=27 PanOSPacketsReceived=11 PanOSPacketsSent=16 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=3 cs2Label=URL Category cs2=computer-and-internet-info externalId=7234093756356819327 reason=tcp-fin PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.728 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.728 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.5.212 dst=52.177.138.113 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=52.177.138.113 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=ssl cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=156085 cnt=1 spt=47384 dpt=443 sourceTranslatedPort=3569 destinationTranslatedPort=443 flexString1Label=Flags flexString1=0x40041a proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=8749 in=2387 out=6362 cn2Label=Packets cn2=26 PanOSPacketsReceived=12 PanOSPacketsSent=14 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=103 cs2Label=URL Category cs2=computer-and-internet-info externalId=7234093756356819328 reason=tcp-rst-from-client PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.728 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.728 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.222.34.139 dst=146.184.162.24 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=146.184.162.24 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=dns-base cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=349063 cnt=1 spt=50061 dpt=53 sourceTranslatedPort=20217 destinationTranslatedPort=53 flexString1Label=Flags flexString1=0x400019 proto=udp act=allow flexNumber1Label=Total bytes flexNumber1=146 in=73 out=73 cn2Label=Packets cn2=2 PanOSPacketsReceived=1 PanOSPacketsSent=1 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=0 cs2Label=URL Category cs2=any externalId=7234093756356819329 reason=aged-out PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.728 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.728 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=146.184.117.17 dst=172.31.1.2 sourceTranslatedAddress=172.31.32.20 destinationTranslatedAddress=150.61.249.200 cs1Label=Rule cs1=wpa access cache1A proxy block suser= duser= app=incomplete cs3Label=Virtual System cs3=vsys3 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL-CGN deviceInboundInterface=ethernet1/6 deviceOutboundInterface=ethernet1/7 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=2744062 cnt=1 spt=64823 dpt=10080 sourceTranslatedPort=27016 destinationTranslatedPort=10080 flexString1Label=Flags flexString1=0x40001c proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=364 in=242 out=122 cn2Label=Packets cn2=6 PanOSPacketsReceived=2 PanOSPacketsSent=4 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=0 cs2Label=URL Category cs2=any externalId=7234093756356819330 reason=tcp-fin PanOSDGl1=15 PanOSDGl2=20 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCGNPA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=2c18a241-8841-475a-b02b-b57fe50f26ae PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.728 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.728 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.3.129 dst=64.72.64.10 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=64.72.64.10 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=dns-base cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=26466 cnt=1 spt=2693 dpt=53 sourceTranslatedPort=61931 destinationTranslatedPort=53 flexString1Label=Flags flexString1=0x400019 proto=udp act=allow flexNumber1Label=Total bytes flexNumber1=605 in=89 out=516 cn2Label=Packets cn2=2 PanOSPacketsReceived=1 PanOSPacketsSent=1 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=0 cs2Label=URL Category cs2=any externalId=7234093756356819331 reason=aged-out PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
8f9b4009-cada-4af0-8526-137c75e110bc,Linux,"11/17/2023, 5:13:47.729 AM",MV-VS-PA1.cusa.canon.com,"11/17/2023, 5:13:47.729 AM",user,MV-VS-PA1.cusa.canon.com,info,0|Palo Alto Networks|PAN-OS|10.2.4|end|TRAFFIC|1|rt=Nov 17 2023 15:13:47 GMT deviceExternalId=024401001341 src=10.99.11.255 dst=142.250.176.206 sourceTranslatedAddress=144.121.192.9 destinationTranslatedAddress=142.250.176.206 cs1Label=Rule cs1=inside_access_in_2 suser= duser= app=youtube-base cs3Label=Virtual System cs3=vsys4 cs4Label=Source Zone cs4=INTERNAL cs5Label=Destination Zone cs5=EXTERNAL deviceInboundInterface=ethernet1/18 deviceOutboundInterface=ethernet1/17 cs6Label=LogProfile cs6=NTTS_Log_Fwding cn1Label=SessionID cn1=2417392 cnt=1 spt=50848 dpt=443 sourceTranslatedPort=54145 destinationTranslatedPort=443 flexString1Label=Flags flexString1=0x40040d proto=tcp act=allow flexNumber1Label=Total bytes flexNumber1=775 in=709 out=66 cn2Label=Packets cn2=4 PanOSPacketsReceived=1 PanOSPacketsSent=3 start=Nov 17 2023 15:13:47 GMT cn3Label=Elapsed time in seconds cn3=0 cs2Label=URL Category cs2=streaming-media externalId=7234093756356819332 reason=threat PanOSDGl1=15 PanOSDGl2=21 PanOSDGl3=0 PanOSDGl4=0 PanOSVsysName=MVCUSA30PA dvchost=MV-VS-PA1 cat=from-policy PanOSActionFlags=0x8000000000000000 PanOSSrcUUID= PanOSDstUUID= PanOSTunnelID=0 PanOSMonitorTag= PanOSParentSessionID=0 PanOSParentStartTime= PanOSTunnelType=N/A PanOSSCTPAssocID=0 PanOSSCTPChunks=0 PanOSSCTPChunkSent=0 PanOSSCTPChunksRcv=0 PanOSRuleUUID=e2da56ad-5bd6-451e-8091-f359bfdc6966 PanOSHTTP2Con=0 PanLinkChange=0 PanPolicyID= PanLinkDetail= PanSDWANCluster= PanSDWANDevice= PanSDWANClustype= PanSDWANSite= PanDynamicUsrgrp= PanXFFIP= PanSrcDeviceCat= PanSrcDeviceProf= PanSrcDeviceModel= PanSrcDeviceVendor= PanSrcDeviceOS=,,Unknown IP,CEF,00000000-0000-0000-0000-000000000002,ntt-sentiNREAXM,Syslog,/subscriptions/a5c33a2e-26a5-4c03-9a6c-dbaefbe6bb28/resourcegroups/ntt-sentinel-workspace/providers/microsoft.compute/virtualmachines/ntt-sentinel-cusa-vmss_aa5d1a26
